2024-03-03 15:08:28,915 DEBUG   HandlerThread:86018 [system_info.py:probe():199] Probing system done
2024-03-03 15:08:28,915 DEBUG   HandlerThread:86018 [system_monitor.py:probe():223] {'os': 'macOS-14.3-x86_64-i386-64bit', 'python': '3.11.3', 'heartbeatAt': '2024-03-03T14:08:28.882281', 'startedAt': '2024-03-03T14:08:27.896192', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/train.py', 'codePathLocal': 'train.py', 'codePath': 'scripts/train.py', 'git': {'remote': 'git@github.com:natirniger/plr-exercise.git', 'commit': 'd4206828b4ba9645fe95db941f959ec5d01df207'}, 'email': 'nathan.irniger@gmail.com', 'root': '/Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise', 'host': 'Nathan-MBP.local', 'username': 'nathanirniger', 'executable': '/usr/local/opt/python@3.11/bin/python3.11', 'cpu_count': 11, 'cpu_count_logical': 11, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'/': {'total': 460.4317207336426, 'used': 9.788970947265625}}, 'memory': {'total': 18.0}}
2024-03-03 15:08:28,915 INFO    HandlerThread:86018 [system_monitor.py:probe():224] Finished collecting system info
2024-03-03 15:08:28,915 INFO    HandlerThread:86018 [system_monitor.py:probe():227] Publishing system info
2024-03-03 15:08:28,916 INFO    HandlerThread:86018 [system_monitor.py:probe():229] Finished publishing system info
2024-03-03 15:08:28,918 DEBUG   SenderThread:86018 [sender.py:send():382] send: files
2024-03-03 15:08:28,918 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-03-03 15:08:28,920 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: python_packages
2024-03-03 15:08:28,920 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: python_packages
2024-03-03 15:08:28,921 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: stop_status
2024-03-03 15:08:28,921 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: stop_status
2024-03-03 15:08:28,922 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-03 15:08:29,246 DEBUG   SenderThread:86018 [sender.py:send():382] send: telemetry
2024-03-03 15:08:29,274 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: log_artifact
2024-03-03 15:08:29,276 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: log_artifact
2024-03-03 15:08:29,491 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:29,628 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-metadata.json
2024-03-03 15:08:29,628 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/requirements.txt
2024-03-03 15:08:29,628 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/output.log
2024-03-03 15:08:29,672 INFO    wandb-upload_0:86018 [upload_job.py:push():131] Uploaded file /var/folders/2r/11xslhkj4dv68497dqcmks200000gn/T/tmp03w8c4vawandb/jyssujwq-wandb-metadata.json
2024-03-03 15:08:30,065 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:30,102 INFO    SenderThread:86018 [sender.py:send_request_log_artifact():1470] logged artifact code - {'id': 'QXJ0aWZhY3Q6NzM5MTgzNTcx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NDk5ODI2OA==', 'latestArtifact': None}}
2024-03-03 15:08:30,103 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:30,104 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:30,104 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:30,105 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:30,105 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:30,106 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:30,564 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:30,565 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:30,565 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:30,565 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:30,644 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-summary.json
2024-03-03 15:08:31,044 INFO    wandb-upload_45:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpf8szja3b
2024-03-03 15:08:31,046 INFO    wandb-upload_37:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmppw8cs19e
2024-03-03 15:08:31,049 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:31,050 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:31,050 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:31,050 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:31,147 INFO    wandb-upload_40:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpgf0ghj7g
2024-03-03 15:08:31,159 INFO    wandb-upload_43:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpxs8cuk8u
2024-03-03 15:08:31,200 INFO    wandb-upload_2:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpk4bcq2ht
2024-03-03 15:08:31,204 INFO    wandb-upload_47:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpm5cnsbht
2024-03-03 15:08:31,261 INFO    wandb-upload_34:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpg1u7x6ei
2024-03-03 15:08:31,322 INFO    wandb-upload_31:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpkpu5anx9
2024-03-03 15:08:31,339 INFO    wandb-upload_24:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpkrarwq86
2024-03-03 15:08:31,352 INFO    wandb-upload_13:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpx5tbxlyt
2024-03-03 15:08:31,393 INFO    wandb-upload_25:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp0m7didm8
2024-03-03 15:08:31,399 INFO    wandb-upload_0:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpxhlx8fxn
2024-03-03 15:08:31,471 INFO    wandb-upload_39:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmphwe72ook
2024-03-03 15:08:31,483 INFO    wandb-upload_15:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmph3rn7twz
2024-03-03 15:08:31,491 INFO    wandb-upload_20:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpt3iyctxo
2024-03-03 15:08:31,501 INFO    wandb-upload_1:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpggnxji5j
2024-03-03 15:08:31,517 INFO    wandb-upload_33:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp_bcz1gr8
2024-03-03 15:08:31,539 INFO    wandb-upload_4:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp42epmpkf
2024-03-03 15:08:31,572 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:31,572 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:31,572 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:31,572 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:31,584 INFO    wandb-upload_35:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpn13dqiz5
2024-03-03 15:08:31,589 INFO    wandb-upload_48:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpvo62hktu
2024-03-03 15:08:31,610 INFO    wandb-upload_19:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpvaldxhkg
2024-03-03 15:08:31,613 INFO    wandb-upload_36:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpw8wx9haf
2024-03-03 15:08:31,613 INFO    wandb-upload_27:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp8wstee43
2024-03-03 15:08:31,613 INFO    wandb-upload_30:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmploo3tn7z
2024-03-03 15:08:31,620 INFO    wandb-upload_41:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpmejralaa
2024-03-03 15:08:31,647 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-summary.json
2024-03-03 15:08:31,647 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/output.log
2024-03-03 15:08:31,652 INFO    wandb-upload_38:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpwbhpls9m
2024-03-03 15:08:31,652 INFO    wandb-upload_6:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpgi2tchd1
2024-03-03 15:08:31,653 INFO    wandb-upload_14:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpwg7aj1ye
2024-03-03 15:08:31,656 INFO    wandb-upload_22:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpgomz1io4
2024-03-03 15:08:31,663 INFO    wandb-upload_5:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpb073yu3t
2024-03-03 15:08:31,708 INFO    wandb-upload_12:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpq7hen4rv
2024-03-03 15:08:31,709 INFO    wandb-upload_23:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpfh33ln8r
2024-03-03 15:08:31,709 INFO    wandb-upload_42:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp_3ornqfl
2024-03-03 15:08:31,709 INFO    wandb-upload_17:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpb7hlduc9
2024-03-03 15:08:31,709 INFO    wandb-upload_11:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmptzq9_pxp
2024-03-03 15:08:31,710 INFO    wandb-upload_3:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp1bfugk0_
2024-03-03 15:08:31,748 INFO    wandb-upload_9:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp0aowwzc7
2024-03-03 15:08:31,748 INFO    wandb-upload_7:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp66p6ei8q
2024-03-03 15:08:31,796 INFO    wandb-upload_10:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpr8mcq2em
2024-03-03 15:08:31,920 INFO    wandb-upload_44:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp2xql3cig
2024-03-03 15:08:31,920 INFO    wandb-upload_28:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpj1bc4ho7
2024-03-03 15:08:31,929 INFO    wandb-upload_46:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpmnweorvf
2024-03-03 15:08:32,019 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:32,020 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:32,020 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:32,020 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:32,021 INFO    wandb-upload_26:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpdxs_hnw7
2024-03-03 15:08:32,070 INFO    wandb-upload_18:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp0byz7l9x
2024-03-03 15:08:32,115 INFO    wandb-upload_21:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp2_eiemgn
2024-03-03 15:08:32,155 INFO    wandb-upload_8:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpylmrfjbh
2024-03-03 15:08:32,169 INFO    wandb-upload_16:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpk5hs8mhw
2024-03-03 15:08:32,290 INFO    wandb-upload_32:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmpxrw4xxd0
2024-03-03 15:08:32,407 INFO    wandb-upload_29:86018 [upload_job.py:push():89] Uploaded file /Users/nathanirniger/Library/Application Support/wandb/artifacts/staging/tmp3_iek2ma
2024-03-03 15:08:32,495 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:32,495 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:32,495 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:32,495 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:32,652 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-summary.json
2024-03-03 15:08:32,652 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/output.log
2024-03-03 15:08:33,036 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:33,036 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: status_report
2024-03-03 15:08:33,036 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:33,036 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:33,037 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:33,552 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:33,552 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:33,552 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:33,553 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:33,657 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-summary.json
2024-03-03 15:08:34,080 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:34,081 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:34,081 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:34,081 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:34,595 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:34,595 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:34,595 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:34,596 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:34,662 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-summary.json
2024-03-03 15:08:34,663 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/output.log
2024-03-03 15:08:35,091 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:35,091 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:35,092 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:35,092 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:35,602 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:35,603 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:35,603 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:35,603 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:35,668 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-summary.json
2024-03-03 15:08:36,126 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:36,127 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:36,127 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:36,127 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:36,619 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:36,619 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:36,619 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:36,619 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:36,673 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-summary.json
2024-03-03 15:08:36,673 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/output.log
2024-03-03 15:08:37,165 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:37,166 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:37,166 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:37,166 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:37,675 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-summary.json
2024-03-03 15:08:37,755 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:37,755 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:37,755 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:37,756 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:38,230 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:38,230 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: status_report
2024-03-03 15:08:38,230 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:38,230 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:38,231 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:38,680 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-summary.json
2024-03-03 15:08:38,680 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/output.log
2024-03-03 15:08:38,774 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:38,774 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:38,774 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:38,774 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:39,332 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:39,332 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:39,332 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
2024-03-03 15:08:39,332 INFO    SenderThread:86018 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-03-03 15:08:39,684 INFO    Thread-12 :86018 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/nathanirniger/Desktop/FS24/PLR/exercise/plr-exercise/scripts/wandb/run-20240303_150827-po4x7ck1/files/wandb-summary.json
2024-03-03 15:08:39,893 DEBUG   HandlerThread:86018 [handler.py:handle_request():146] handle_request: partial_history
2024-03-03 15:08:39,894 DEBUG   SenderThread:86018 [sender.py:send():382] send: history
2024-03-03 15:08:39,894 DEBUG   SenderThread:86018 [sender.py:send_request():409] send_request: summary_record
